,Conflict type,Vehicle order,PET,TA
8164,Merge,AV-HV,6.0,4.261291671858167
8165,Merge,AV-HV,6.0,4.561110135146274
8166,Merge,AV-HV,6.0,4.900082203954989
8167,Merge,AV-HV,6.0,5.30219540313462
8168,Merge,AV-HV,6.0,5.710735529692021
8169,Merge,AV-HV,6.0,6.167969801469107
8170,Merge,AV-HV,6.0,6.709163357146197
8171,Merge,AV-HV,6.0,7.3220492890119075
8172,Merge,AV-HV,6.0,8.047383699112572
8191,Merge,AV-HV,2.7,-9.705663913804884
8192,Merge,AV-HV,2.7,3.1037821293619317
8193,Merge,AV-HV,2.7,10.081592199531983
8194,Merge,AV-HV,2.7,14.080354434752486
8195,Merge,AV-HV,2.7,16.407123081787706
8196,Merge,AV-HV,2.7,18.11558557769313
8197,Merge,AV-HV,2.7,19.42486598796035
8240,Merge,AV-HV,2.7,18.125729845713476
8241,Merge,AV-HV,2.7,15.597568062274274
8242,Merge,AV-HV,2.7,13.62042941528964
8243,Merge,AV-HV,2.7,11.976456817732448
8244,Merge,AV-HV,2.7,10.760118799502093
8245,Merge,AV-HV,2.7,9.696510009800791
8246,Merge,AV-HV,2.7,8.92857089216367
8247,Merge,AV-HV,2.7,8.32553580103263
8248,Merge,AV-HV,2.7,7.830273561639253
8249,Merge,AV-HV,2.7,7.463929033743952
8250,Merge,AV-HV,2.7,7.187262020958204
8251,Merge,AV-HV,2.7,6.945666456710459
8252,Merge,AV-HV,2.7,6.749305117416233
8253,Merge,AV-HV,2.7,6.584901137801744
8254,Merge,AV-HV,2.7,6.405940612972929
8255,Merge,AV-HV,2.7,6.243863796004922
8256,Merge,AV-HV,2.7,6.068490119717283
8257,Merge,AV-HV,2.7,5.894508304556164
8258,Merge,AV-HV,2.7,5.667607682856607
8259,Merge,HV-AV,7.7,8.502133758534892
8260,Merge,HV-AV,7.7,9.580127087178425
8261,Merge,HV-AV,7.7,10.700608225294879
8262,Merge,HV-AV,7.7,11.857911764483605
8263,Merge,HV-AV,7.7,13.122315565290013
8264,Merge,HV-AV,7.7,14.532596674675908
8265,Merge,HV-AV,7.7,16.116812044699586
8266,Merge,HV-AV,7.7,17.988108028704747
8285,Merge,HV-AV,7.6,4.159628226156683
8286,Merge,HV-AV,7.6,4.062660461202943
8287,Merge,HV-AV,7.6,3.907042387138536
8288,Merge,HV-AV,7.6,3.72361046734878
8289,Merge,HV-AV,7.6,3.4980180074933536
8290,Merge,HV-AV,7.6,3.240019317839387
8291,Merge,HV-AV,7.6,2.939317222555811
8292,Merge,HV-AV,7.6,2.6099249040053403
8293,Merge,HV-AV,7.6,2.336010263476865
8294,Merge,HV-AV,7.6,2.1688001196613236
8295,Merge,HV-AV,7.6,2.179255386469663
8296,Merge,HV-AV,7.6,2.5129487531582715
8297,Merge,HV-AV,7.6,3.1837314171507547
8298,Merge,HV-AV,7.6,4.1416480647295835
8299,Merge,HV-AV,7.6,5.414359604831631
8300,Merge,HV-AV,7.6,6.895465746565643
8301,Merge,HV-AV,7.6,8.537121295759071
8302,Merge,HV-AV,7.6,10.342685225258517
8303,Merge,HV-AV,7.6,12.308957366823595
8304,Merge,HV-AV,7.6,14.52292210166598
8305,Merge,HV-AV,7.6,17.067974698898546
8329,Merge,HV-AV,7.2,4.156102881510545
8330,Merge,HV-AV,7.2,4.356758216434574
8331,Merge,HV-AV,7.2,4.618506776219193
8332,Merge,HV-AV,7.2,4.882440582450465
8333,Merge,HV-AV,7.2,5.184784318074489
8334,Merge,HV-AV,7.2,5.518821888678937
8335,Merge,HV-AV,7.2,5.884765486845801
8336,Merge,HV-AV,7.2,6.27640556793065
8337,Merge,HV-AV,7.2,6.719250979854368
8338,Merge,HV-AV,7.2,7.200672161985236
8339,Merge,HV-AV,7.2,7.77815164830572
8340,Merge,HV-AV,7.2,8.435856649958142
8341,Merge,HV-AV,7.2,9.234924327463872
8342,Merge,HV-AV,7.2,10.250912885406619
8343,Merge,HV-AV,7.2,11.576355328076804
8344,Merge,HV-AV,7.2,13.360764386397078
8345,Merge,HV-AV,7.2,15.833255963312729
8346,Merge,HV-AV,7.2,19.276483339317892
8392,Merge,HV-AV,7.3,-16.985353673664157
8393,Merge,HV-AV,7.3,-13.659337929658829
8394,Merge,HV-AV,7.3,-10.44745331304686
8395,Merge,HV-AV,7.3,-7.493939386010416
8396,Merge,HV-AV,7.3,-4.849451699161893
8397,Merge,HV-AV,7.3,-2.4690237509993676
8398,Merge,HV-AV,7.3,-0.4166909415435356
8399,Merge,HV-AV,7.3,1.398106724790475
8400,Merge,HV-AV,7.3,3.0118268595450957
8401,Merge,HV-AV,7.3,4.484210399066682
8402,Merge,HV-AV,7.3,5.825279585314195
8403,Merge,HV-AV,7.3,7.10304304973977
8404,Merge,HV-AV,7.3,8.33329365215739
8405,Merge,HV-AV,7.3,9.563258653650937
8406,Merge,HV-AV,7.3,10.838179452605626
8407,Merge,HV-AV,7.3,12.205593842537695
8408,Merge,HV-AV,7.3,13.725023440172262
8409,Merge,HV-AV,7.3,15.464431043806956
8410,Merge,HV-AV,7.3,17.526448365131486
8440,Merge,AV-HV,1.7,-12.213101118899743
8441,Merge,AV-HV,1.7,-3.644293783333797
8442,Merge,AV-HV,1.7,2.879810283318786
8443,Merge,AV-HV,1.7,7.849714214757338
8444,Merge,AV-HV,1.7,11.869370011155624
8445,Merge,AV-HV,1.7,15.209755406533617
8446,Merge,AV-HV,1.7,18.177828142152016
8485,Merge,AV-HV,1.7,19.53229890463021
8486,Merge,AV-HV,1.7,16.4311046719016
8487,Merge,AV-HV,1.7,14.051939556216471
8488,Merge,AV-HV,1.7,12.036889497004333
8489,Merge,AV-HV,1.7,10.45721169873106
8490,Merge,AV-HV,1.7,9.216909889123743
8491,Merge,AV-HV,1.7,8.188857086871684
8492,Merge,AV-HV,1.7,7.302912777605869
8493,Merge,AV-HV,1.7,6.475967383199869
8494,Merge,AV-HV,1.7,5.838488594918772
8495,Merge,AV-HV,1.7,5.2890063327773005
8496,Merge,AV-HV,1.7,4.809797833059922
8497,Merge,AV-HV,1.7,4.401602891272324
8498,Merge,AV-HV,1.7,4.044682419552848
8499,Merge,AV-HV,1.7,3.7178351310326545
8500,Merge,AV-HV,1.7,3.438197320988929
8501,Merge,AV-HV,1.7,3.1966657002729963
8502,Merge,AV-HV,1.7,2.999906870667143
8503,Merge,AV-HV,1.7,2.820501469445814
8504,Merge,AV-HV,1.7,2.656150938918621
8505,Merge,AV-HV,1.7,2.5164227100877787
8506,Merge,AV-HV,1.7,2.3968126450311082
8507,Merge,AV-HV,1.7,2.293135595536629
8508,Merge,AV-HV,1.7,2.1958491463365934
8509,Merge,HV-AV,8.1,8.364080396200041
8510,Merge,HV-AV,8.1,6.916063068604215
8511,Merge,HV-AV,8.1,5.189129190148213
8512,Merge,HV-AV,8.1,3.1318569966161043
8513,Merge,HV-AV,8.1,0.6713449155340747
8514,Merge,HV-AV,8.1,-2.2298369006987677
8515,Merge,HV-AV,8.1,-6.108537629066431
8516,Merge,HV-AV,8.1,-10.94889698936358
8517,Merge,HV-AV,8.1,-17.357258641703957
8527,Merge,HV-AV,8.1,-15.614927935268595
8528,Merge,HV-AV,8.1,-9.950875524611092
8529,Merge,HV-AV,8.1,-5.678087900541204
8530,Merge,HV-AV,8.1,-2.556511108524088
8531,Merge,HV-AV,8.1,-0.1509584336518799
8532,Merge,HV-AV,8.1,1.7264821310739205
8533,Merge,HV-AV,8.1,3.2526504138831225
8534,Merge,HV-AV,8.1,4.57057504041692
8535,Merge,HV-AV,8.1,5.7322215993244985
8536,Merge,HV-AV,8.1,6.785152761162063
8537,Merge,HV-AV,8.1,7.827255350831033
8538,Merge,HV-AV,8.1,8.915856674151277
8539,Merge,HV-AV,8.1,10.058241966390552
8540,Merge,HV-AV,8.1,11.32401631161251
8541,Merge,HV-AV,8.1,12.75064432737972
8542,Merge,HV-AV,8.1,14.38365225239258
8543,Merge,HV-AV,8.1,16.249993580391155
8544,Merge,HV-AV,8.1,18.402551174444547
8564,Merge,HV-AV,8.2,5.939290005674012
8565,Merge,HV-AV,8.2,6.229582281680035
8566,Merge,HV-AV,8.2,6.553382638174547
8567,Merge,HV-AV,8.2,6.907056122439913
8568,Merge,HV-AV,8.2,7.323989794441368
8569,Merge,HV-AV,8.2,7.796436400288208
8570,Merge,HV-AV,8.2,8.353830299797828
8571,Merge,HV-AV,8.2,8.987003058752117
8572,Merge,HV-AV,8.2,9.728600137861603
8573,Merge,HV-AV,8.2,10.595053618913319
8574,Merge,HV-AV,8.2,11.609864428527153
8575,Merge,HV-AV,8.2,12.830292323511417
8576,Merge,HV-AV,8.2,14.306596902557123
8577,Merge,HV-AV,8.2,16.117216878282786
8578,Merge,HV-AV,8.2,18.289692519754517
8605,Merge,AV-HV,2.2,-17.250422462355292
8606,Merge,AV-HV,2.2,-13.100776072992739
8607,Merge,AV-HV,2.2,-8.99369787270884
8608,Merge,AV-HV,2.2,-4.750543411125861
8609,Merge,AV-HV,2.2,-0.15402120911880957
8610,Merge,AV-HV,2.2,4.908767145500885
8611,Merge,AV-HV,2.2,10.377589391832796
8612,Merge,AV-HV,2.2,16.075291101476044
8644,Merge,AV-HV,2.2,19.80833214832606
8645,Merge,AV-HV,2.2,18.081618946257084
8646,Merge,AV-HV,2.2,16.62667155206369
8647,Merge,AV-HV,2.2,15.204074671859082
8648,Merge,AV-HV,2.2,14.013164203065536
8649,Merge,AV-HV,2.2,12.927559676756138
8650,Merge,AV-HV,2.2,11.927106726902522
8651,Merge,AV-HV,2.2,11.001268356527893
8652,Merge,AV-HV,2.2,10.12482935223453
8653,Merge,AV-HV,2.2,9.31269866364795
8654,Merge,AV-HV,2.2,8.552996198475624
8655,Merge,AV-HV,2.2,7.864122105837893
8656,Merge,AV-HV,2.2,7.243248492462821
8657,Merge,AV-HV,2.2,6.664439563261212
8658,Merge,AV-HV,2.2,6.12411676572742
8659,Merge,AV-HV,2.2,5.6582662189609
8660,Merge,AV-HV,2.2,5.233101124457598
8661,Merge,AV-HV,2.2,4.863009151380584
8662,Merge,AV-HV,2.2,4.540407706466403
8663,Merge,AV-HV,2.2,4.248806563637917
8664,Merge,AV-HV,2.2,3.9836820464939686
8665,Merge,AV-HV,2.2,3.77665508474655
8666,Merge,AV-HV,2.2,3.5892444590100343
8667,Merge,AV-HV,2.2,3.429415312999552
8668,Merge,HV-AV,9.1,6.101090784461077
8669,Merge,HV-AV,9.1,6.48598976466677
8670,Merge,HV-AV,9.1,6.86011677508775
8671,Merge,HV-AV,9.1,7.236336526171092
8672,Merge,HV-AV,9.1,7.6174773602068555
8673,Merge,HV-AV,9.1,8.015971677746293
8674,Merge,HV-AV,9.1,8.426066808448365
8675,Merge,HV-AV,9.1,8.859373118731948
8676,Merge,HV-AV,9.1,9.319570219989359
8677,Merge,HV-AV,9.1,9.814515815644496
8678,Merge,HV-AV,9.1,10.356700016262229
8679,Merge,HV-AV,9.1,10.970831973307405
8680,Merge,HV-AV,9.1,11.66532315988905
8681,Merge,HV-AV,9.1,12.46400193406799
8682,Merge,HV-AV,6.3,4.515461823955205
8683,Merge,HV-AV,6.3,4.666702419006163
8684,Merge,HV-AV,6.3,4.80570401300884
8685,Merge,HV-AV,6.3,4.931876816406004
8686,Merge,HV-AV,6.3,5.037057679664972
8687,Merge,HV-AV,6.3,5.1533552861801
8688,Merge,HV-AV,6.3,5.29865336034503
8689,Merge,HV-AV,6.3,5.490395089463128
8690,Merge,HV-AV,6.3,5.778637295223466
8691,Merge,HV-AV,6.3,6.2115732625595514
8692,Merge,HV-AV,6.3,6.8001438740572056
8693,Merge,HV-AV,6.3,7.632095227084993
8694,Merge,HV-AV,6.3,8.789611975582986
8695,Merge,HV-AV,6.3,10.322789556965624
8696,Merge,HV-AV,6.3,12.32005303840911
8697,Merge,HV-AV,6.3,14.900862478582905
8698,Merge,HV-AV,6.3,18.221341122797853
8730,Merge,HV-AV,9.8,7.0651801757285035
8731,Merge,HV-AV,9.8,7.387392535453814
8732,Merge,HV-AV,9.8,7.720513013048823
8733,Merge,HV-AV,9.8,8.082983658339968
8734,Merge,HV-AV,9.8,8.469431324506438
8735,Merge,HV-AV,9.8,8.898151799164848
8736,Merge,HV-AV,9.8,9.365113546837932
8737,Merge,HV-AV,9.8,9.882527587115838
8738,Merge,AV-HV,3.0,-8.232502001145154
8739,Merge,AV-HV,3.0,-7.1256391482692525
8740,Merge,AV-HV,3.0,-5.995801313509006
8741,Merge,AV-HV,3.0,-5.054764180216145
8742,Merge,AV-HV,3.0,-4.195094006754308
8743,Merge,AV-HV,3.0,-3.3321301229967384
8744,Merge,AV-HV,3.0,-2.6015261100942793
8745,Merge,AV-HV,3.0,-1.8923773985984091
8746,Merge,AV-HV,3.0,-1.1543407175471057
8747,Merge,AV-HV,3.0,-0.3253220839424582
8748,Merge,AV-HV,3.0,0.5079935798837472
8749,Merge,AV-HV,3.0,1.3627443498561789
8750,Merge,AV-HV,3.0,2.1986770955988026
8751,Merge,AV-HV,3.0,3.1785210340301058
8752,Merge,AV-HV,3.0,4.250499013524765
8753,Merge,AV-HV,3.0,5.365853122304706
8754,Merge,AV-HV,3.0,6.511342090148631
8755,Merge,AV-HV,3.0,7.5809862585031285
8756,Merge,AV-HV,3.0,8.776903172693805
8757,Merge,AV-HV,3.0,9.860241785950787
8758,Merge,AV-HV,3.0,10.808667886740707
8759,Merge,AV-HV,3.0,11.55130346589975
8760,Merge,AV-HV,3.0,12.037118654275146
8761,Merge,AV-HV,3.0,12.253386708691853
8762,Merge,AV-HV,3.0,12.300646666647538
8763,Merge,AV-HV,3.0,12.038525041394685
8764,Merge,AV-HV,3.0,11.765953194816817
8765,Merge,AV-HV,3.0,11.619592553439789
8766,Merge,AV-HV,3.0,11.56071867318871
8767,Merge,AV-HV,3.0,11.633155381283203
8768,Merge,AV-HV,3.0,11.769890916518772
8769,Merge,AV-HV,3.0,11.986042621192363
8770,Merge,AV-HV,3.0,12.541538352514195
8771,Merge,AV-HV,3.0,13.472783895503952
8772,Merge,AV-HV,3.0,14.594855135483535
8773,Merge,AV-HV,3.0,16.35296993202675
8774,Merge,AV-HV,3.0,18.554025736097987
8785,Merge,AV-HV,3.0,18.180498852024193
8786,Merge,AV-HV,3.0,14.754442266712806
8787,Merge,AV-HV,3.0,12.146917622266326
8788,Merge,AV-HV,3.0,10.168358637252105
8789,Merge,AV-HV,3.0,8.68121097592488
8790,Merge,AV-HV,3.0,7.561964372491519
8791,Merge,AV-HV,3.0,6.6849356638572335
8792,Merge,AV-HV,3.0,6.013237907868929
8806,Merge,AV-HV,2.5,-19.598730220466933
8807,Merge,AV-HV,2.5,-16.367015723934355
8808,Merge,AV-HV,2.5,-13.672675411026564
8809,Merge,AV-HV,2.5,-11.384423368184144
8810,Merge,AV-HV,2.5,-9.364042146640053
8811,Merge,AV-HV,2.5,-7.575615188505774
8812,Merge,AV-HV,2.5,-5.915683142781377
8813,Merge,AV-HV,2.5,-4.35423412450022
8814,Merge,AV-HV,2.5,-2.8635720975973005
8815,Merge,AV-HV,2.5,-1.4312959096972886
8816,Merge,AV-HV,2.5,-0.05851716007778762
8817,Merge,AV-HV,2.5,1.2623643567851737
8818,Merge,AV-HV,2.5,2.534418709712579
8819,Merge,AV-HV,2.5,3.748969209354531
8820,Merge,AV-HV,2.5,4.921884424697296
8821,Merge,AV-HV,2.5,6.028817104384281
8822,Merge,AV-HV,2.5,7.101390350658209
8823,Merge,AV-HV,2.5,8.099700389817563
8824,Merge,AV-HV,2.5,8.973758313693551
8825,Merge,AV-HV,2.5,10.219600044175348
8826,Merge,AV-HV,2.5,11.623496499235499
8827,Merge,AV-HV,2.5,13.30658196620187
8828,Merge,AV-HV,2.5,15.271922812591136
8829,Merge,AV-HV,2.5,17.65620814836889
8846,Merge,AV-HV,2.5,19.32830437314259
8847,Merge,AV-HV,2.5,16.60219505403119
8848,Merge,AV-HV,2.5,14.56423031534423
8849,Merge,AV-HV,2.5,13.067448953847402
8850,Merge,AV-HV,2.5,11.94040725583007
8851,Merge,AV-HV,2.5,11.063456901836576
8852,Merge,AV-HV,2.5,10.550090923325616
8853,Merge,AV-HV,2.5,10.149835962232434
8854,Merge,AV-HV,2.5,9.92650924381704
8855,Merge,AV-HV,2.5,9.715944482501873
8856,Merge,AV-HV,2.5,9.632779860966641
8857,Merge,AV-HV,2.5,9.540321701514097
8858,Merge,AV-HV,2.5,9.391580008510719
8859,Merge,AV-HV,2.5,9.143189093214108
8860,Merge,AV-HV,2.5,8.792534591798841
8861,Merge,AV-HV,2.5,8.349735972546638
8862,Merge,AV-HV,2.5,7.860355726022223
8863,Merge,AV-HV,2.5,7.303265536326917
8864,Merge,AV-HV,2.5,6.7644784773929425
8865,Merge,AV-HV,2.5,6.249676164453291
8866,Merge,AV-HV,2.5,5.748351934546882
8867,Merge,AV-HV,2.5,5.315871865959233
8868,Merge,AV-HV,2.5,4.924015099647382
8869,Merge,AV-HV,2.5,4.5950611362995915
8870,Merge,AV-HV,2.5,4.304589232887193
8871,Merge,HV-AV,7.5,3.583708225342705
8872,Merge,HV-AV,7.5,3.6971755335415155
8873,Merge,HV-AV,7.5,3.8105483348471703
8874,Merge,HV-AV,7.5,3.934518635610326
8875,Merge,HV-AV,7.5,4.0763670734703235
8876,Merge,HV-AV,7.5,4.235264279960603
8877,Merge,HV-AV,7.5,4.448171401102772
8878,Merge,HV-AV,7.5,4.75045970097206
8879,Merge,HV-AV,7.5,5.1458778687374105
8880,Merge,HV-AV,7.5,5.694395626612718
8881,Merge,HV-AV,7.5,6.434121037420999
8882,Merge,HV-AV,7.5,7.402360964628203
8883,Merge,HV-AV,7.5,8.602305942072595
8884,Merge,HV-AV,7.5,10.070432674898203
8885,Merge,HV-AV,7.5,11.836653206887418
8886,Merge,HV-AV,7.5,13.953021718161498
8887,Merge,HV-AV,7.5,16.49802494032481
8888,Merge,HV-AV,7.5,19.596748303362144
8920,Merge,AV-HV,2.3,-19.483569942588677
8921,Merge,AV-HV,2.3,-16.83933406803858
8922,Merge,AV-HV,2.3,-14.646725839077305
8923,Merge,AV-HV,2.3,-12.772821653406595
8924,Merge,AV-HV,2.3,-11.140809340533938
8925,Merge,AV-HV,2.3,-9.66226409992234
8926,Merge,AV-HV,2.3,-8.29857283528635
8927,Merge,AV-HV,2.3,-6.970313144690241
8928,Merge,AV-HV,2.3,-5.63383760089392
8929,Merge,AV-HV,2.3,-4.254072899303845
8930,Merge,AV-HV,2.3,-2.7694726107103786
8931,Merge,AV-HV,2.3,-1.0915380315414627
8932,Merge,AV-HV,2.3,0.8548659724557321
8933,Merge,AV-HV,2.3,3.18155095691243
8934,Merge,AV-HV,2.3,5.7206679575562305
8935,Merge,AV-HV,2.3,9.212580954154499
8936,Merge,AV-HV,2.3,13.490181377680592
8937,Merge,AV-HV,2.3,18.758564004331326
8964,Merge,AV-HV,2.3,18.22941925113912
8965,Merge,AV-HV,2.3,16.24968807959022
8966,Merge,AV-HV,2.3,14.76587153414482
8967,Merge,AV-HV,2.3,13.637559652639524
8968,Merge,AV-HV,2.3,12.719303409716586
8969,Merge,AV-HV,2.3,12.03095560575042
8970,Merge,AV-HV,2.3,11.488320578060698
8971,Merge,AV-HV,2.3,10.9946906880075
8972,Merge,AV-HV,2.3,10.504974858917587
8973,Merge,AV-HV,2.3,10.161397091734642
8974,Merge,AV-HV,2.3,9.802837789196484
8975,Merge,AV-HV,2.3,9.331292101592863
8976,Merge,AV-HV,2.3,8.802682656166958
8977,Merge,AV-HV,2.3,8.187553811169494
8978,Merge,AV-HV,2.3,7.522999467253936
8979,Merge,AV-HV,2.3,6.84068475448951
8980,Merge,AV-HV,2.3,6.193117673093368
8981,Merge,AV-HV,2.3,5.58825709678834
8982,Merge,AV-HV,2.3,5.056899999015443
8983,Merge,AV-HV,2.4,-0.20244895079591885
8984,Merge,AV-HV,2.4,0.5617746517010547
8985,Merge,AV-HV,2.4,1.3938867015412475
8986,Merge,AV-HV,2.4,2.3728753642990794
8987,Merge,AV-HV,2.4,3.491022215107934
8988,Merge,AV-HV,2.4,4.7867694348506795
8989,Merge,AV-HV,2.4,6.2810056346365775
8990,Merge,AV-HV,2.4,8.012850932185362
8991,Merge,AV-HV,2.4,9.904609293061306
8992,Merge,AV-HV,2.4,11.993600883953823
8993,Merge,AV-HV,2.4,14.123750413061337
8994,Merge,AV-HV,2.4,16.14303401001748
8995,Merge,AV-HV,2.4,17.92681130581221
8996,Merge,AV-HV,2.4,19.269234854126942
9000,Merge,AV-HV,2.4,19.846172202198375
9001,Merge,AV-HV,2.4,19.155389795715138
9002,Merge,AV-HV,2.4,18.304698081112967
9003,Merge,AV-HV,2.4,17.522602121014167
9004,Merge,AV-HV,2.4,16.723801442826808
9005,Merge,AV-HV,2.4,16.003793328806776
9006,Merge,AV-HV,2.4,15.03537366079063
9007,Merge,AV-HV,2.4,14.091135052149603
9008,Merge,AV-HV,2.4,13.072334926391886
9009,Merge,AV-HV,2.4,11.953010461610853
9010,Merge,AV-HV,2.4,10.87046773946886
9011,Merge,AV-HV,2.4,9.773918191525539
9012,Merge,AV-HV,2.4,8.73191110804543
9013,Merge,AV-HV,2.4,7.807271677919262
9014,Merge,AV-HV,2.4,6.991868723483238
9015,Merge,AV-HV,2.4,6.264135509975996
9016,Merge,AV-HV,2.4,5.656892366944965
9017,Merge,AV-HV,2.4,5.127510397637083
9018,Merge,HV-AV,9.8,7.116048064421021
9019,Merge,HV-AV,9.8,7.470719194435848
9020,Merge,HV-AV,9.8,7.842930911291207
9021,Merge,HV-AV,9.8,8.226344972688684
9022,Merge,HV-AV,9.8,8.643636536535245
9023,Merge,HV-AV,9.8,9.095070410495069
9024,Merge,HV-AV,9.8,9.591835376168646
9025,Merge,HV-AV,9.8,10.149421874801872
9026,Merge,HV-AV,9.8,10.773272316506397
9027,Merge,HV-AV,9.8,11.48301304570741
9028,Merge,HV-AV,9.8,12.299826465916878
9066,Merge,AV-HV,2.3,-4.182212359297636
9067,Merge,AV-HV,2.3,-3.912419135861751
9068,Merge,AV-HV,2.3,-3.6155578594136726
9069,Merge,AV-HV,2.3,-3.279377398900423
9070,Merge,AV-HV,2.3,-2.8979921386400678
9071,Merge,AV-HV,2.3,-2.4705975314124835
9072,Merge,AV-HV,2.3,-1.995304467990664
9073,Merge,AV-HV,2.3,-1.4628417542227288
9074,Merge,AV-HV,2.3,-0.8697381317017285
9075,Merge,AV-HV,2.3,-0.21587275628823832
9076,Merge,AV-HV,2.3,0.5063672794493188
9077,Merge,AV-HV,2.3,1.3009603662160414
9078,Merge,AV-HV,2.3,2.159121660203028
9079,Merge,AV-HV,2.3,3.089268337652478
9080,Merge,AV-HV,2.3,4.0868926152302345
9081,Merge,AV-HV,2.3,5.103160349408689
9082,Merge,AV-HV,2.3,6.166489537467173
9083,Merge,AV-HV,2.3,7.244003572637695
9084,Merge,AV-HV,2.3,8.265448046685243
9085,Merge,AV-HV,2.3,9.228933606225374
9086,Merge,AV-HV,2.3,10.095989626330116
9087,Merge,AV-HV,2.3,10.722969242217022
9088,Merge,AV-HV,2.3,11.395146801227437
9089,Merge,AV-HV,2.3,11.928636161033046
9090,Merge,AV-HV,2.3,12.38002805196599
9091,Merge,AV-HV,2.3,12.752913641684868
9092,Merge,AV-HV,2.3,12.954580068824923
9093,Merge,AV-HV,2.3,13.069948716735304
9094,Merge,AV-HV,2.3,13.06398179347569
9095,Merge,AV-HV,2.3,12.899638575865355
9096,Merge,AV-HV,2.3,12.526921620929516
9097,Merge,AV-HV,2.3,11.887383853948174
9098,Merge,AV-HV,2.3,11.244876650184382
9099,Merge,AV-HV,2.3,10.449239664828873
9100,Merge,AV-HV,2.3,9.539263772343451
9101,Merge,AV-HV,2.3,8.589533767600802
9102,Merge,AV-HV,2.3,7.6902573076669825
9103,Merge,AV-HV,2.3,6.848953529798505
9104,Merge,AV-HV,2.3,6.102089595352656
9105,Merge,AV-HV,2.3,5.4483610455291664
9106,Merge,AV-HV,2.3,4.881795467669061
9107,Merge,AV-HV,2.3,4.418095423516309
9108,Merge,AV-HV,2.3,4.031629606725652
9109,Merge,AV-HV,2.3,3.7470080996475628
9110,Merge,AV-HV,1.9,-0.5884948202943612
9111,Merge,AV-HV,1.9,0.4599192412788309
9112,Merge,AV-HV,1.9,1.7314397867653106
9113,Merge,AV-HV,1.9,3.3290106914233846
9114,Merge,AV-HV,1.9,5.360122051627648
9115,Merge,AV-HV,1.9,8.026510335269336
9116,Merge,AV-HV,1.9,11.51448584256374
9117,Merge,AV-HV,1.9,15.99168748471942
9131,Merge,AV-HV,1.9,17.959918390924287
9132,Merge,AV-HV,1.9,15.320296557123909
9133,Merge,AV-HV,1.9,12.90251866506335
9134,Merge,AV-HV,1.9,10.849377847315091
9135,Merge,AV-HV,1.9,9.108466883295375
9136,Merge,AV-HV,1.9,7.725242679103906
9137,Merge,AV-HV,1.9,6.58427298785141
9138,Merge,AV-HV,1.9,5.69275054902697
9139,Merge,AV-HV,1.9,4.988304122381393
9140,Merge,AV-HV,1.9,4.423143561241964
9141,Merge,AV-HV,1.9,3.9802656884207748
9142,Merge,AV-HV,1.9,3.633494646278006
9143,Merge,AV-HV,1.9,3.356620816485258
9144,Merge,HV-AV,7.9,-1.786120514037016
9145,Merge,HV-AV,7.9,-1.6883765498344623
9146,Merge,HV-AV,7.9,-1.3913926130020045
9147,Merge,HV-AV,7.9,-0.6113037366964491
9148,Merge,HV-AV,7.9,0.3540121105637084
9149,Merge,HV-AV,7.9,1.1305711733937525
9150,Merge,HV-AV,7.9,2.031685527374682
9151,Merge,HV-AV,7.9,3.0542781264980974
9152,Merge,HV-AV,7.9,4.17257030470008
9153,Merge,HV-AV,7.9,5.483582830561458
9154,Merge,HV-AV,7.9,6.787303607701818
9155,Merge,HV-AV,7.9,8.24956722140476
9156,Merge,HV-AV,7.9,9.785469816051434
9157,Merge,HV-AV,7.9,11.46711004859809
9158,Merge,HV-AV,7.9,13.317449582911753
9159,Merge,HV-AV,7.9,15.371378919185116
9160,Merge,HV-AV,7.9,17.688836385958304
9182,Merge,HV-AV,8.4,6.605252737743765
9183,Merge,HV-AV,8.4,7.44373008146548
9184,Merge,HV-AV,8.4,8.288781287609492
9185,Merge,HV-AV,8.4,9.090048537449267
9186,Merge,HV-AV,8.4,9.879266621330386
9187,Merge,HV-AV,8.4,10.648132890258376
9188,Merge,HV-AV,8.4,11.368857115831513
9189,Merge,HV-AV,8.4,12.119369981286155
9190,Merge,HV-AV,8.4,12.8775709361066
9191,Merge,HV-AV,8.4,13.690135909811636
9192,Merge,HV-AV,8.4,14.594064078488392
9193,Merge,HV-AV,8.4,15.627885870933602
9194,Merge,HV-AV,8.4,16.84365707400205
9195,Merge,HV-AV,8.4,18.27679024876166
9208,Merge,HV-AV,7.9,2.47514152401291
9209,Merge,HV-AV,7.9,3.659300758897591
9210,Merge,HV-AV,7.9,4.965594084412553
9211,Merge,HV-AV,7.9,6.431655781200948
9212,Merge,HV-AV,7.9,7.913687592201351
9213,Merge,HV-AV,7.9,9.53830750378182
9214,Merge,HV-AV,7.9,11.293400635117484
9215,Merge,HV-AV,7.9,13.298491112174148
9216,Merge,HV-AV,7.9,15.428808065763086
9217,Merge,HV-AV,7.9,17.784331611059862
9241,Merge,AV-HV,4.1,3.553311555643763
9242,Merge,AV-HV,4.1,3.8764684917296357
9243,Merge,AV-HV,4.1,4.226643941541453
9244,Merge,AV-HV,4.1,4.6050478168319575
9245,Merge,AV-HV,4.1,5.008722294743017
9246,Merge,AV-HV,4.1,5.46180991649269
9247,Merge,HV-AV,3.2,5.136781886279451
9248,Merge,HV-AV,3.2,5.2628052839514865
9249,Merge,HV-AV,3.2,5.435295898053111
